n,time(seconds)
93300,0.0141207
93400,0.0141346
93500,0.0141488
93600,0.0141627
93700,0.0141765
93800,0.0141901
93900,0.014204
94000,0.0142177
94100,0.0142315
94200,0.0142454
94300,0.0142594
94400,0.0142731
94500,0.0142873
94600,0.0143011
94700,0.0143151
94800,0.0143288
94900,0.0143428
95000,0.0143563
95100,0.0143702
95200,0.014384
95300,0.014398
95400,0.0144117
95500,0.0144254
95600,0.0144392
95700,0.0144531
95800,0.0144669
95900,0.0144807
96000,0.0144943
96100,0.0145084
96200,0.0145224
96300,0.0145363
96400,0.0145498
96500,0.0145639
96600,0.0145777
96700,0.0145914
96800,0.0146051
96900,0.0146188
97000,0.0146326
97100,0.0146463
97200,0.0146601
97300,0.014674
97400,0.014688
97500,0.0147017
97600,0.0147157
97700,0.0147292
97800,0.0147432
97900,0.0147575
98000,0.0147715
98100,0.0147856
98200,0.0147994
98300,0.0148134
98400,0.0148273
98500,0.0148412
98600,0.0148549
98700,0.0148684
98800,0.0148821
98900,0.014896
99000,0.0149101
99100,0.014924
99200,0.0149376
99300,0.0149516
99400,0.0149653
99500,0.0149793
99600,0.0149933
99700,0.0150073
99800,0.015023
99900,0.0150367
100000,0.015634
100100,0.015706
100200,0.0157552
100300,0.0158187
100400,0.0158631
100500,0.0159058
100600,0.0159486
100700,0.0159913
100800,0.0160363
100900,0.0160791
101000,0.0161207
101100,0.0161566
101200,0.0161902
101300,0.0162235
101400,0.0162566
101500,0.0162899
101600,0.0163232
101700,0.0163561
101800,0.0163879
101900,0.0164199
102000,0.0164518
102100,0.0164849
102200,0.0165172
102300,0.0165504
102400,0.0165829
102500,0.0166158
102600,0.0166485
102700,0.016681
102800,0.0167136
102900,0.0167523
103000,0.0167948
103100,0.0168278
103200,0.0168609
103300,0.0168943
103400,0.0169275
103500,0.0169631
103600,0.0169978
103700,0.0170303
103800,0.0170618
103900,0.0170982
104000,0.0171299
104100,0.0171617
104200,0.0171949
104300,0.0172275
104400,0.01726
104500,0.0172929
104600,0.0173254
104700,0.0173584
104800,0.01739
104900,0.0174217
105000,0.017454
105100,0.0174854
105200,0.017519
105300,0.0175519
105400,0.0175844
105500,0.0176173
105600,0.0176502
105700,0.0176821
105800,0.0177134
105900,0.0177447
106000,0.0177776
106100,0.0178113
106200,0.0178441
106300,0.0178769
106400,0.0179101
106500,0.0179428
106600,0.0179756
106700,0.0180068
106800,0.0180383
106900,0.01807
107000,0.018101
107100,0.0181361
107200,0.0181713
107300,0.0182041
107400,0.0182364
107500,0.0182691
107600,0.0183018
107700,0.0183329
107800,0.0183647
107900,0.0183959
108000,0.0184273
108100,0.0184594
108200,0.0184923
108300,0.0185252
108400,0.0185579
108500,0.0185906
108600,0.0186237
108700,0.0186545
108800,0.0186861
108900,0.0187176
109000,0.0187499
109100,0.018782
109200,0.0188158
109300,0.0188486
109400,0.0188817
109500,0.0189144
109600,0.0189464
109700,0.0189773
109800,0.0190092
109900,0.0190413
110000,0.0190726
110100,0.0191052
110200,0.0191379
110300,0.019171
110400,0.019204
110500,0.0192367
110600,0.0192676
110700,0.0192986
110800,0.0193302
110900,0.0193621
111000,0.0193945
111100,0.0194274
111200,0.01946
111300,0.0194927
111400,0.0195257
111500,0.0195584
111600,0.0195895
111700,0.019621
111800,0.0196529
111900,0.0196847
112000,0.0197169
112100,0.0197501
112200,0.0197834
112300,0.0198168
112400,0.0198502
112500,0.0198811
112600,0.0199124
112700,0.0199449
112800,0.0199773
112900,0.0200092
113000,0.0200419
113100,0.0200749
113200,0.020108
113300,0.0201434
113400,0.0201794
113500,0.02021
113600,0.0202407
113700,0.0202725
113800,0.0203039
113900,0.0203351
114000,0.0203665
114100,0.0203999
114200,0.0204325
114300,0.0204653
114400,0.0204983
114500,0.0205293
114600,0.0205601
114700,0.020591
114800,0.0206224
114900,0.0206539
115000,0.0206852
115100,0.0207181
115200,0.0207515
115300,0.0207845
115400,0.0208178
115500,0.0208485
115600,0.0208794
115700,0.0209105
115800,0.0209422
115900,0.0209738
116000,0.0210055
116100,0.0210385
116200,0.0210712
116300,0.0211038
116400,0.0211363
116500,0.0211669
116600,0.0211975
116700,0.0212282
116800,0.02126
116900,0.0212914
117000,0.0213227
117100,0.0213558
117200,0.021388
117300,0.0214207
117400,0.021453
117500,0.021484
117600,0.0215146
117700,0.0215457
117800,0.0215771
117900,0.0216086
118000,0.0216399
118100,0.021673
118200,0.0217056
118300,0.0217381
118400,0.021783
118500,0.0218296
118600,0.021864
118700,0.0219001
118800,0.0219383
118900,0.0219752
119000,0.0220121
119100,0.0220534
119200,0.0221024
119300,0.0221487
119400,0.0221863
119500,0.0222236
119600,0.0222611
119700,0.0223
119800,0.0223396
119900,0.0223792
120000,0.0224192
120100,0.0224618
120200,0.0225036
120300,0.0225445
120400,0.022582
120500,0.0226189
120600,0.0226563
120700,0.022695
120800,0.0227347
120900,0.022775
121000,0.022814
121100,0.0228553
121200,0.0228966
121300,0.0229365
121400,0.0229732
121500,0.02301
121600,0.023047
121700,0.0230853
121800,0.0231206
121900,0.0231536
122000,0.0231864
122100,0.023221
122200,0.0232547
122300,0.0232866
122400,0.0233175
122500,0.0233483
122600,0.0233792
122700,0.0234111
122800,0.023443
122900,0.0234751
123000,0.0235082
123100,0.0235418
123200,0.0235751
123300,0.0236062
123400,0.0236373
123500,0.023668
123600,0.0236989
123700,0.0237301
123800,0.0237626
123900,0.0237944
124000,0.0238265
124100,0.0238603
124200,0.0238935
124300,0.0239243
124400,0.023955
124500,0.0239858
124600,0.0240163
124700,0.024048
124800,0.0240796
124900,0.0241115
125000,0.0241433
125100,0.0241773
125200,0.0242098
125300,0.0242406
125400,0.0242715
125500,0.0243022
125600,0.0243328
125700,0.0243646
125800,0.0243963
125900,0.0244288
126000,0.0244611
126100,0.024494
126200,0.0245262
126300,0.0245576
126400,0.0245885
126500,0.0246193
126600,0.0246497
126700,0.024681
126800,0.024713
126900,0.0247447
127000,0.0247768
127100,0.0248107
127200,0.0248429
127300,0.024874
127400,0.0249051
127500,0.0249363
127600,0.0249671
127700,0.0249983
127800,0.0250296
127900,0.0250634
128000,0.0251016
128100,0.0251351
128200,0.0251664
128300,0.0251976
128400,0.0252285
128500,0.0252595
128600,0.0252904
128700,0.0253215
128800,0.0253531
128900,0.0253845
129000,0.0254165
129100,0.0254493
129200,0.0254803
129300,0.0255112
129400,0.025542
129500,0.0255724
129600,0.0256033
129700,0.0256346
129800,0.0256656
129900,0.0256974
130000,0.0257295
130100,0.0257627
130200,0.0257972
130300,0.0258284
130400,0.0258594
130500,0.0258905
130600,0.0259211
130700,0.0259526
130800,0.0259841
130900,0.0260157
131000,0.0260492
131100,0.0260803
131200,0.0261113
131300,0.0261425
131400,0.0261735
131500,0.0262043
131600,0.0262354
131700,0.0262667
131800,0.0262982
131900,0.0263294
132000,0.0263618
132100,0.0263924
132200,0.0264231
132300,0.0264539
132400,0.0264848
132500,0.0265154
132600,0.026547
132700,0.0265783
132800,0.0266099
132900,0.0266411
133000,0.0266729
133100,0.0267037
133200,0.0267346
133300,0.026766
133400,0.026797
133500,0.0268278
133600,0.0268594
133700,0.0268903
133800,0.0269219
133900,0.0269531
134000,0.0269845
134100,0.0270153
134200,0.0270465
134300,0.0270783
134400,0.027109
134500,0.02714
134600,0.0271719
134700,0.027203
134800,0.0272345
134900,0.0272662
135000,0.027297
135100,0.027328
135200,0.0273587
135300,0.0273896
135400,0.0274204
135500,0.0274509
135600,0.0274828
135700,0.0275138
135800,0.0275451
135900,0.0275761
136000,0.0276071
136100,0.0276376
136200,0.0276684
136300,0.0276994
136400,0.0277301
136500,0.0277619
136600,0.0277949
136700,0.0278266
136800,0.0278577
136900,0.0278885
137000,0.0279196
137100,0.0279504
137200,0.0279813
137300,0.0280116
137400,0.0280426
137500,0.0280748
137600,0.0281105
137700,0.0281418
137800,0.0281718
137900,0.0282029
138000,0.0282333
138100,0.028264
138200,0.0282948
138300,0.0283258
138400,0.0283561
138500,0.028387
138600,0.0284188
138700,0.0284502
138800,0.0284804
138900,0.0285112
139000,0.0285418
139100,0.0285728
139200,0.0286034
139300,0.0286341
139400,0.0286651
139500,0.0286962
139600,0.0287277
139700,0.0287595
139800,0.0287891
139900,0.0288202
140000,0.0288511
140100,0.0288816
140200,0.0289123
140300,0.028943
140400,0.0289747
140500,0.0290061
140600,0.0290371
140700,0.0290683
140800,0.0290985
140900,0.0291301
141000,0.0291609
141100,0.0291919
141200,0.0292226
141300,0.0292535
141400,0.0292841
141500,0.0293159
141600,0.0293472
141700,0.0293783
141800,0.0294075
141900,0.0294381
142000,0.0294686
142100,0.0294993
142200,0.02953
142300,0.0295609
142400,0.0295917
142500,0.0296229
142600,0.0296541
142700,0.029685
142800,0.0297144
142900,0.0297467
143000,0.0297775
143100,0.029808
143200,0.0298385
143300,0.0298694
143400,0.0299005
143500,0.0299314
143600,0.0299629
143700,0.0299931
143800,0.0300226
143900,0.0300532
144000,0.0300838
144100,0.0301144
144200,0.0301451
144300,0.0301763
144400,0.0302072
144500,0.0302383
144600,0.0302699
144700,0.0302995
144800,0.0303288
144900,0.0303594
145000,0.0303901
145100,0.0304207
145200,0.0304515
145300,0.0304825
145400,0.0305135
145500,0.0305442
145600,0.0305753
145700,0.030605
145800,0.0306341
145900,0.0306644
146000,0.0306952
146100,0.0307262
146200,0.0307578
146300,0.0307916
146400,0.0308235
146500,0.0308544
146600,0.0308864
146700,0.030916
146800,0.0309453
146900,0.0309759
147000,0.0310064
147100,0.0310372
147200,0.0310684
147300,0.031099
147400,0.03113
147500,0.0311612
147600,0.0311912
147700,0.0312204
147800,0.0312496
147900,0.0312795
148000,0.0313104
148100,0.0313412
148200,0.031372
148300,0.031403
148400,0.0314337
148500,0.0314649
148600,0.0314948
148700,0.0315244
148800,0.0315538
148900,0.0315844
149000,0.0316152
149100,0.031646
149200,0.0316767
149300,0.0317074
149400,0.0317383
149500,0.0317701
149600,0.0317996
149700,0.031829
149800,0.0318581
149900,0.0318894
150000,0.0319199
150100,0.0319506
150200,0.0319818
150300,0.0320124
150400,0.0320436
150500,0.0320762
150600,0.0321051
150700,0.0321339
150800,0.0321629
150900,0.0321931
151000,0.0322232
151100,0.0322532
151200,0.0322835
151300,0.0323137
151400,0.0323442
151500,0.032374
151600,0.0324026
151700,0.0324314
151800,0.03246
151900,0.03249
152000,0.0325201
152100,0.0325519
152200,0.0325829
152300,0.0326129
152400,0.0326432
152500,0.0326725
152600,0.0327014
152700,0.0327303
152800,0.0327601
152900,0.0327908
153000,0.032821
153100,0.0328512
153200,0.0328816
153300,0.0329116
153400,0.0329407
153500,0.0329698
153600,0.0329984
153700,0.0330274
153800,0.0330563
153900,0.0330867
154000,0.0331169
154100,0.0331472
154200,0.0331774
154300,0.0332075
154400,0.0332368
154500,0.0332657
154600,0.0332947
154700,0.0333235
154800,0.0333524
154900,0.0333813
155000,0.0334119
155100,0.0334423
155200,0.0334723
155300,0.0335029
155400,0.0335323
155500,0.0335616
155600,0.0335902
155700,0.033619
155800,0.0336477
155900,0.0336771
