n,time(seconds)
101200,0.743128
101300,0.79461
101400,0.845098
101500,0.895542
101600,0.946616
101700,0.99776
101800,1.04979
101900,1.09913
102000,1.14932
102100,1.20183
102200,1.2535
102300,1.30376
102400,1.35577
102500,1.40607
102600,1.45785
102700,1.51024
102800,1.56202
102900,1.61145
103000,1.66106
103100,1.71117
103200,1.76054
103300,1.81264
103400,1.86272
103500,1.91259
103600,1.96187
103700,2.01333
103800,2.06473
103900,2.11715
104000,2.16746
104100,2.21849
104200,2.27138
104300,2.32236
104400,2.37341
104500,2.42291
104600,2.4739
104700,2.52518
104800,2.57621
104900,2.62721
105000,2.67554
105100,2.72386
105200,2.77212
105300,2.82053
105400,2.87062
105500,2.91958
105600,2.96931
105700,3.02011
105800,3.07084
105900,3.12042
106000,3.16863
106100,3.21963
106200,3.27032
106300,3.32094
106400,3.37257
106500,3.42242
106600,3.47306
106700,3.5231
106800,3.57082
106900,3.61999
107000,3.67189
107100,3.72307
107200,3.77105
107300,3.81975
107400,3.87097
107500,3.92005
107600,3.96789
107700,4.01589
107800,4.06257
107900,4.10996
108000,4.15631
108100,4.20261
108200,4.25048
108300,4.29845
108400,4.34639
108500,4.39414
108600,4.4402
108700,4.48832
108800,4.53509
108900,4.58241
109000,4.62998
109100,4.67617
109200,4.72117
109300,4.76643
109400,4.81236
109500,4.85957
109600,4.90593
109700,4.95429
109800,5.00463
109900,5.05528
110000,5.10365
110100,5.14951
110200,5.19567
110300,5.24173
110400,5.28569
110500,5.33112
110600,5.37546
110700,5.42062
110800,5.46671
110900,5.51335
111000,5.56013
111100,5.60621
111200,5.65183
111300,5.697
111400,5.74153
111500,5.78455
111600,5.82962
111700,5.87564
111800,5.92114
111900,5.96808
112000,6.0147
112100,6.06044
112200,6.10791
112300,6.15328
112400,6.19768
112500,6.24255
112600,6.28803
112700,6.33337
112800,6.3782
112900,6.42537
113000,6.47087
113100,6.51677
113200,6.56219
113300,6.60637
113400,6.65042
113500,6.69484
113600,6.73939
113700,6.78279
113800,6.82726
113900,6.8719
114000,6.91705
114100,6.96156
114200,7.00697
114300,7.05369
114400,7.10056
114500,7.14705
114600,7.19304
114700,7.23743
114800,7.28116
114900,7.32584
115000,7.37113
115100,7.41564
115200,7.46236
115300,7.51063
115400,7.55634
115500,7.60213
